,P_Z0_before,P_Z0_after,P_Z1_before,P_Z1_after,P_WH_before,P_WH_after,T_Z0_before,T_Z0_after,T_Z1_before,T_Z1_after,P_bottom_before,P_bottom_after,T_WH_before,T_WH_after,failure
1760,779.69305,791.1758,726.1749,722.51544,254.69371,238.94952,85.17109,83.071785,85.8281,82.43875,786.3835,770.8546,68.631165,65.7773,1.0
1761,754.66736,791.1658,685.1956,707.9341,254.12772,240.54163,87.573975,82.82955,86.391174,82.9815,775.6084,773.1952,66.50324,66.88748,1.0
1762,721.95416,731.48975,663.6696,672.1288,577.80994,577.9459,82.85902,88.175026,84.623215,72.03008,540.84424,543.82605,50.5929,61.48637,0.0
1763,785.6842,791.9975,733.66974,725.61273,258.51895,239.82364,85.24277,82.83187,85.16855,82.42045,788.8487,768.94977,69.05566,65.1666,1.0
1764,797.00757,796.6214,756.00555,732.85266,259.25302,238.3027,85.3194,82.880226,84.953186,82.720245,793.5317,773.2928,69.29842,66.02701,1.0
1765,802.7472,803.43286,764.04926,738.1197,254.14886,235.8339,85.73927,83.60052,85.04356,83.17143,800.24084,779.36176,69.70865,67.03582,1.0
1766,777.51385,815.73,732.3209,732.5432,615.1716,624.2709,99.77024,89.19058,87.47269,80.99732,601.71234,556.77625,44.555336,52.4787,0.0
1767,799.8002,832.3182,751.5115,750.7412,615.8636,628.069,101.22948,89.84153,92.32043,85.56868,614.0406,571.38385,53.79827,55.67568,0.0
1768,783.11554,821.95,739.71814,739.03015,615.0618,625.2732,101.87306,88.23221,88.96583,82.91185,607.0527,564.8326,44.4157,50.74308,0.0
1769,774.0443,810.8462,727.784,728.5005,611.11694,620.8874,98.29708,88.56441,87.64267,80.64521,597.9073,559.9691,45.469784,52.591015,0.0
1770,818.2957,811.00757,781.3063,749.17175,257.4317,235.23904,86.01068,83.53884,84.16457,83.65354,808.7805,781.6551,70.83682,67.191086,1.0
1771,780.2474,812.2766,730.2609,732.0076,607.33185,618.81793,96.09475,88.62572,88.95652,81.28982,596.6481,564.21844,51.948307,56.182323,0.0
1772,794.4462,822.18555,740.797,742.67035,605.903,620.5026,95.23582,89.27074,91.962814,83.68836,601.77875,571.4507,59.60174,59.856087,0.0
1773,745.0698,766.18054,688.5258,695.73627,597.91736,601.9208,89.59668,88.182396,83.45785,74.91041,572.4906,546.02625,48.21662,57.437138,0.0
1774,847.89545,831.73627,801.44946,774.92096,263.28522,230.46077,87.02594,83.87045,81.83911,85.5578,830.3182,794.4693,73.86431,69.112656,1.0
1775,736.5234,750.97723,675.5201,685.3412,596.78906,597.73804,87.50796,88.59921,81.90969,73.15217,566.07556,537.92365,48.613697,58.97856,0.0
1776,825.06714,849.0331,779.4353,773.95355,619.1013,632.25604,99.79106,92.306465,99.38108,89.7087,630.02875,589.7489,70.51384,65.20194,0.0
1777,813.50085,806.7488,776.2294,745.02795,259.40164,236.45767,85.79873,83.23515,84.20532,83.33658,804.7234,778.5907,70.43962,66.66844,1.0
1778,719.0084,729.16644,663.3081,670.4305,564.9645,565.35895,81.76016,88.0153,85.847374,72.1332,543.91425,559.1397,51.530598,62.30768,0.0
1779,721.7793,730.9726,660.9966,669.80237,559.2263,558.2956,82.33066,88.57639,84.79877,72.35047,570.9445,577.6838,52.196045,62.25035,0.0
1780,781.2306,788.8666,729.76776,722.1631,258.4565,239.43181,85.142204,82.81288,85.335526,82.28159,785.5919,769.72253,68.51474,65.45317,1.0
1781,808.88214,806.5778,771.75525,742.44507,254.70592,235.28596,85.86083,83.65245,84.78001,83.37579,803.688,780.94525,70.085434,67.252785,1.0
1782,861.61914,850.2217,804.2518,795.29535,313.1673,263.3964,91.61085,86.55589,73.9499,87.64322,849.7744,817.2988,77.68377,76.16645,1.0
1783,724.977,737.50555,662.305,675.58405,502.97186,499.24622,82.24894,86.19307,86.14157,74.69021,621.09186,634.6604,56.22167,62.89843,0.0
1784,722.15173,732.6206,662.0777,671.65515,548.24426,546.8417,82.26566,87.93202,85.20721,72.86853,581.2102,590.9847,53.100716,62.519386,0.0
1785,821.91327,849.5007,778.9371,773.2239,623.8909,634.3862,105.63687,91.57174,97.59893,90.161125,635.62933,585.56934,62.64631,59.207733,0.0
1786,858.01514,843.9296,803.89746,788.10596,280.2176,234.47427,89.270195,84.17253,78.79872,87.61907,842.6787,807.69385,75.68882,71.4484,1.0
1787,843.1329,827.0316,799.7542,769.9718,262.35223,231.50986,86.650665,83.6725,82.5241,85.06028,825.32886,791.7689,73.01024,68.84383,1.0
1788,860.5968,847.93304,804.1759,793.2478,325.57547,258.11893,93.42102,83.63141,74.11424,89.021484,847.6422,817.7025,75.34769,73.36555,1.0
1789,756.92444,786.8271,704.88043,709.363,606.6089,613.0699,92.99141,89.05143,84.43415,76.62364,582.7327,546.4358,46.704838,56.139694,0.0
1790,859.59436,846.2578,804.12115,791.27826,290.5198,243.88599,89.91696,85.07657,77.2854,87.5636,845.3837,811.75024,76.33369,73.562065,1.0
1791,860.41705,847.01044,804.1529,791.9928,303.1021,243.2035,90.9185,83.624855,76.16697,88.45893,846.2573,812.63385,76.065475,72.30457,1.0
1792,857.7537,843.02075,803.8543,787.1037,273.67288,229.71227,88.400375,84.09258,79.42987,87.31777,841.68896,805.2508,75.828766,70.94111,1.0
1793,846.5163,831.47906,801.0232,773.79987,259.67612,229.76552,87.02791,84.146095,82.338005,85.568855,829.6039,795.5737,73.62972,69.47001,1.0
1794,858.1085,843.12427,803.8981,787.6653,279.36984,232.03813,88.715965,83.89156,78.75693,87.34215,842.1691,805.2749,75.84916,70.81426,1.0
1795,756.54535,772.90247,681.75867,705.52,261.81128,243.6454,84.21444,81.76145,86.280685,81.52951,765.6993,757.6435,67.4202,63.97421,1.0
1796,861.6063,850.3032,804.2338,795.0658,339.50052,265.421,94.98513,83.61708,72.5979,89.88538,849.7646,821.9556,75.61242,74.313545,1.0
1797,752.9705,765.7137,678.3408,702.14197,266.20038,246.33484,83.50755,80.82063,86.753075,81.25254,754.5746,749.9355,67.12477,63.25272,1.0
1798,822.7287,848.59546,778.4312,772.85693,620.972,632.89923,101.749565,91.974304,98.17813,89.39929,630.88696,586.74286,67.390656,62.983814,0.0
1799,721.2009,734.4727,664.6578,673.75244,540.92346,540.906,81.78364,87.28755,86.44673,73.24004,576.0768,593.4218,53.60302,62.951702,0.0
1800,829.1396,853.5188,789.107,780.9019,624.78064,634.6174,101.08136,93.74815,100.143654,88.70441,637.79425,593.8416,72.46248,66.692986,0.0
1801,727.49896,739.39154,668.0164,678.1752,586.978,587.0001,84.708145,88.066154,83.256096,72.42581,550.3551,538.53845,49.902264,60.733562,0.0
1802,788.7875,793.6525,738.0891,727.79706,258.78784,239.88937,85.27787,82.819855,85.07547,82.50393,790.53,768.9413,69.300934,65.11964,1.0
1803,853.3486,836.3505,803.08734,780.69434,268.01392,228.55782,87.35884,83.832726,80.70915,86.149826,835.37415,799.00146,74.647064,69.84147,1.0
1804,767.9297,802.7325,719.8877,721.706,608.9733,617.9033,96.24928,88.698006,86.5896,79.191925,592.195,556.14307,45.98853,53.847084,0.0
1805,862.58716,852.63666,804.27,796.84564,363.8255,277.45206,97.263535,83.28898,69.98244,90.92513,852.0129,826.3744,75.94096,75.20283,1.0
1806,754.5843,781.8158,702.22437,706.94824,599.2812,606.40985,92.08701,87.6616,85.2794,77.027885,580.00574,554.89777,47.798096,55.550816,0.0
1807,847.9544,830.36224,801.3059,774.60596,268.23257,232.52493,86.86378,83.342575,81.39255,85.32739,829.4724,790.45386,74.00264,68.162994,1.0
1808,812.841,840.6527,762.23926,761.2398,616.7883,630.4344,102.16329,90.271935,95.66231,88.90587,622.71155,579.465,60.145695,58.328888,0.0
1809,848.29474,830.255,801.68353,774.847,267.82526,231.60143,86.73353,83.317635,81.64581,85.37635,828.97723,792.3572,73.746284,68.79256,1.0
1810,817.14087,845.7741,769.0793,766.73425,622.43787,633.86127,107.289604,90.51677,96.30585,90.89766,632.8921,580.6831,56.250633,55.033474,0.0
1811,826.6302,814.6955,788.4105,755.2647,261.59674,235.5081,86.14539,83.312416,83.37411,83.88283,813.3505,781.6962,71.57902,66.952774,1.0
1812,859.43066,845.07477,804.0614,789.9986,290.46188,236.84454,89.63875,83.69429,77.55134,87.860176,844.2196,808.6433,75.995995,71.50041,1.0
1813,738.6918,754.365,679.0885,688.1857,594.5638,596.4354,87.958954,87.99085,82.67033,73.87809,567.4327,543.15735,48.82356,58.287434,0.0
1814,761.7252,772.9466,684.3315,707.8871,266.17282,245.21295,84.277115,81.456406,85.55814,81.44428,768.04706,753.44885,67.95587,62.89734,1.0
1815,828.83527,817.61566,790.6346,757.68274,258.45758,234.3506,86.18947,83.559906,83.750435,84.17397,815.2026,784.4231,71.75763,67.64014,1.0
1816,819.22266,849.1673,777.0573,771.52856,626.1194,635.3902,108.99313,91.45249,96.38156,90.302704,638.04016,581.7344,56.11114,54.972656,0.0
1817,853.069,837.6405,802.9749,780.8824,263.0395,228.1102,87.438095,84.19274,81.27108,86.36914,835.92926,799.73883,74.833755,70.0749,1.0
1818,854.12054,839.4512,803.2373,782.3151,260.8265,226.6645,87.60543,84.495094,81.334,86.68543,837.4677,802.4806,75.03047,70.68476,1.0
1819,798.87164,800.99615,756.8353,735.38696,255.3196,237.23833,85.598625,83.36149,85.08604,82.988914,797.6662,775.90814,69.680954,66.3857,1.0
1820,723.4691,735.13824,666.3413,675.40466,580.0341,580.33514,83.361084,87.86022,84.48809,72.26451,541.78754,541.88837,50.498936,61.482555,0.0
1821,756.2565,785.8811,704.3975,709.33795,606.4951,612.6041,92.93929,88.762024,84.172775,76.53859,582.2495,545.6141,46.769398,56.277756,0.0
1822,790.4617,797.74646,746.2874,729.9765,252.7802,236.85239,85.48825,83.49607,85.621216,82.8354,793.5144,776.3888,69.0517,66.6813,1.0
1823,827.05096,853.6542,787.6754,779.6934,627.7415,636.20996,107.02439,93.19327,99.09679,90.05854,643.6092,590.6538,65.287056,60.616207,0.0
1824,798.41956,825.62897,744.7409,746.4368,606.5694,621.6899,95.694786,89.25679,92.74284,84.595604,604.4314,573.43964,60.951077,60.38358,0.0
1825,776.0973,813.8255,730.75476,731.1021,613.58856,622.9399,99.21453,88.88743,87.516205,80.85618,600.1529,558.3909,44.886093,52.537285,0.0
1826,787.35864,826.96436,744.12885,742.57477,619.5519,628.861,103.54859,89.68817,89.08667,83.29223,611.9053,561.0824,43.206215,50.51943,0.0
1827,851.21295,834.49176,802.5261,778.3384,265.78186,229.29231,87.25367,83.89652,81.164894,85.89577,833.4187,797.2272,74.31827,69.5299,1.0
1828,846.4825,829.6987,800.82947,773.3032,265.3084,232.16751,86.789856,83.50026,81.90412,85.29268,828.3011,790.93555,73.74364,68.43268,1.0
1829,780.5067,787.62006,728.0827,721.42145,259.60284,240.0132,85.05528,82.650055,85.3044,82.207565,784.3117,768.2356,68.49418,65.2059,1.0
1830,720.7817,731.9474,663.24426,671.2872,557.9691,557.78,82.04892,88.27021,85.47279,72.41608,564.1779,575.8972,52.21208,62.59924,0.0
1831,729.1729,743.88275,662.77356,680.06055,445.68073,436.9226,82.75712,84.937355,86.177216,76.45545,667.0578,678.59015,59.087074,63.398712,1.0
1832,727.9113,743.3895,663.2582,681.2379,412.77527,404.6702,81.97534,83.411835,87.908066,77.361435,666.4612,686.5824,60.35491,63.485832,1.0
1833,752.5552,779.02686,698.99927,704.3771,601.3268,607.4368,91.59861,88.27594,84.47969,76.26063,578.6232,549.5106,47.59687,56.302216,0.0
1834,840.643,823.0296,798.21094,767.1041,267.36954,234.70134,86.28286,82.95648,82.36823,84.5915,821.6878,784.91364,72.89213,67.459984,1.0
1835,812.3715,808.03894,775.06805,744.9271,256.09396,235.72726,85.85803,83.51421,84.58444,83.45783,805.2152,780.1754,70.42829,67.0524,1.0
1836,846.6552,830.56,801.1931,773.58453,261.92688,229.88377,86.93964,83.94922,82.15829,85.45938,828.97833,795.3764,73.45995,69.45628,1.0
1837,830.50244,853.1089,788.8564,780.9139,621.79596,633.27374,97.67254,93.95892,101.15878,88.56049,634.0988,596.2056,75.52358,69.45821,0.0
1838,821.2137,846.1266,771.9358,768.8243,618.58307,632.14166,101.57104,91.70381,98.11316,90.169716,628.35565,584.92523,65.93401,61.91792,0.0
1839,740.6179,757.3926,681.64465,689.6961,593.16644,596.1972,88.24034,87.938194,83.41072,74.38334,568.6329,547.34283,48.8896,57.736763,0.0
1840,816.89044,847.781,771.77875,768.18195,626.21686,635.66895,111.58048,90.82419,95.85821,91.407135,638.9665,579.42395,49.811203,50.63314,0.0
1841,824.65015,851.3093,782.9612,776.21063,624.8113,634.86786,105.241585,92.23153,98.51913,90.13162,637.99,588.48645,65.22194,60.83363,0.0
1842,760.6234,779.49567,685.6005,709.1599,258.01447,241.40688,84.853714,82.5902,85.8368,81.798004,775.2734,763.767,67.79186,64.52051,1.0
1843,791.1399,796.1431,747.0409,729.6282,255.60635,237.51826,85.44136,83.26162,85.287315,82.711136,792.7747,774.84906,69.03268,66.31315,1.0
1844,802.99023,834.1059,753.9486,753.37396,615.43396,628.2053,101.12629,89.68547,93.06163,86.32782,615.42596,573.4979,55.912643,56.644684,0.0
1845,828.823,816.0196,791.18005,757.0323,260.81506,234.36848,86.12327,83.386345,83.521706,84.039276,814.18225,784.3849,71.505905,67.639305,1.0
1846,861.3731,848.9441,804.21985,794.11755,326.84448,255.70107,93.12079,83.35867,73.7715,89.22806,848.5035,817.7983,75.897606,73.34216,1.0
1847,806.4415,841.6875,762.78455,759.7037,623.75183,633.5476,108.936165,90.07947,93.241844,88.38901,629.03564,573.6763,46.255188,49.67616,0.0
1848,768.88654,804.19403,721.6277,723.6074,609.689,618.46295,96.75848,88.36342,86.49013,79.439095,593.20917,555.808,45.877922,53.733837,0.0
1849,808.916,841.37634,762.7526,760.48285,621.42175,632.4935,106.54291,89.984856,94.10811,88.65568,626.85754,575.9672,51.69165,52.9204,0.0
1850,769.9358,805.71045,722.2145,723.717,611.1606,619.9766,96.93702,89.11818,86.61335,79.39328,594.2359,554.57043,45.570568,53.732376,0.0
1851,766.4223,781.8701,693.7271,712.8887,259.30573,242.05093,84.87455,82.46435,85.61667,81.882935,777.8743,762.3112,68.27108,64.1565,1.0
1852,731.59186,747.7669,661.7979,686.2556,276.57028,261.46988,81.77523,79.977905,89.53221,80.70057,715.8055,738.2929,64.94696,63.758255,1.0
1853,815.3461,845.367,768.303,765.6908,623.3637,634.136,108.07923,90.618355,95.628815,90.43239,632.9259,578.77625,53.769466,53.694965,0.0
1854,854.52295,838.0029,803.2216,782.2598,269.78162,229.53221,87.512054,83.737816,80.239365,86.323715,837.11896,797.5101,75.273506,69.2656,1.0
1855,738.25037,754.12695,678.8381,688.15094,596.4337,597.88513,88.001976,88.21329,82.228294,73.60188,567.3252,540.49066,48.58578,58.61138,0.0
1856,848.7712,833.64453,801.75757,776.1991,260.30927,229.38042,87.158844,84.178345,82.05607,85.82838,831.75964,796.6383,74.06113,69.60143,1.0
1857,846.64,829.0457,801.1189,773.1802,266.23093,231.59976,86.71582,83.43201,81.89119,85.247284,827.7455,792.08923,73.48448,68.7735,1.0
1858,731.5854,742.4709,668.5713,679.34955,595.6255,595.1208,86.24863,88.952156,81.391495,72.22745,561.4469,534.341,48.837322,59.890038,0.0
1859,799.1519,836.1078,755.53204,753.02576,621.10736,631.3272,106.19936,89.74398,91.80817,86.33989,621.2833,570.46344,45.831417,50.291817,0.0
1860,827.0608,814.674,789.67584,755.5742,261.053,235.01283,86.01685,83.26898,83.64658,83.9281,812.65045,782.84265,71.40179,67.390755,1.0
1861,783.8583,822.9014,740.338,739.2071,616.2283,626.25366,102.066376,88.906265,89.027695,82.83374,607.8736,563.99255,44.063946,50.7907,0.0
1862,833.6646,819.32,794.4415,761.20734,261.79846,234.0779,86.2101,83.35259,83.253204,84.31084,817.3991,785.4578,72.028496,67.78769,1.0
1863,830.2762,852.3853,787.3227,779.8581,620.1022,632.6257,97.044304,93.694405,101.3384,88.94497,632.44495,596.205,75.68188,69.55608,0.0
1864,731.6988,742.79456,670.15643,680.59607,590.6934,590.6407,86.07648,88.03029,82.37825,72.82525,559.6097,539.9551,49.427025,59.517952,0.0
1865,756.51764,785.8722,704.85034,709.67206,604.68134,611.2158,92.92893,88.321465,84.59371,76.86691,582.2363,548.7814,47.049095,55.919617,0.0
1866,848.4384,832.1838,801.7987,775.4528,262.51575,229.42726,87.02259,83.9655,81.955,85.654526,830.5772,796.50433,73.7375,69.65039,1.0
1867,821.1331,848.6858,777.62646,772.0553,623.2932,634.01514,104.49699,91.93443,97.347755,89.60044,633.45526,584.163,63.232487,60.03698,0.0
1868,733.4059,744.9024,670.686,681.0231,595.2044,595.22125,86.6738,88.75523,81.64699,72.62304,563.6225,537.09296,48.835056,59.367706,0.0
1869,842.47974,859.48236,800.66406,792.73334,630.42487,637.0518,96.37343,98.66278,106.17311,86.54649,652.21783,613.95465,81.77514,75.9443,0.0
1870,775.3756,812.51733,729.56433,729.8199,611.3818,621.4308,98.72167,88.6178,87.98911,80.97721,599.11914,561.67926,45.327873,52.268913,0.0
1871,847.3668,831.1474,801.24524,774.31586,263.51575,230.64482,87.02407,83.85925,81.8098,85.47783,829.8922,794.03046,73.78332,68.993576,1.0
1872,792.6807,796.4802,748.8611,730.63446,256.41736,237.97054,85.3794,83.12815,85.26458,82.72513,792.8859,773.85547,69.17935,66.15087,1.0
1873,835.7365,857.5589,796.6269,787.93445,629.93036,637.0476,103.20528,95.781944,102.4838,88.69275,650.02,602.24567,75.26109,68.53386,0.0
1874,857.45917,841.45465,803.79156,786.08984,272.92535,228.40912,87.57518,83.53908,79.72702,86.91403,840.14246,800.41034,75.95528,69.92788,1.0
1875,836.75934,857.2681,796.3737,787.8098,627.7085,636.10736,99.64286,96.005684,103.48046,88.53549,646.1388,604.36285,77.75342,71.1116,0.0
1876,860.7801,847.9053,804.1803,792.80475,309.08032,246.62599,91.59274,83.62737,75.5474,88.77143,847.1362,814.56775,76.079926,72.719894,1.0
1877,730.71564,741.0395,669.20624,679.6653,588.01984,587.8976,85.71392,87.74623,82.73524,72.89291,557.8605,541.7532,49.74086,59.525013,0.0
1878,782.6427,794.1802,729.9749,725.0435,253.12547,238.38329,85.33095,83.29928,85.807465,82.603355,789.48975,772.36676,68.91608,65.961075,1.0
1879,839.2429,821.74176,797.36237,765.68677,267.67294,235.0348,86.29218,82.952644,82.31184,84.452644,820.7711,784.01465,72.75051,67.21671,1.0
1880,785.1182,824.3864,742.20325,741.1913,617.03674,626.84717,102.774216,88.580124,88.97709,83.191444,609.33093,563.6791,43.89204,50.59069,0.0
1881,814.1174,843.2625,765.60614,763.73706,620.6813,632.6107,105.30257,90.42539,95.49699,89.647255,628.0852,578.62933,56.850132,56.035065,0.0
1882,719.5196,727.7613,660.799,668.5506,562.8186,562.71216,81.79057,88.21976,85.5254,72.15331,551.1875,563.8949,51.78517,62.060886,0.0
1883,805.1552,806.743,765.30634,740.806,251.91782,235.84677,85.81576,83.75448,85.24271,83.39318,802.7341,779.4701,70.19129,67.044304,1.0
1884,735.656,749.27563,663.36005,687.6862,290.45343,273.18466,82.256386,80.53625,88.358604,80.37654,721.06635,736.0025,64.90184,63.33,1.0
1885,752.1262,758.3975,675.09143,699.3731,273.01935,248.8344,83.165436,80.05029,86.317986,80.906906,747.76886,742.4166,67.025505,62.04439,1.0
1886,813.4571,808.4438,775.0463,745.7446,257.2845,236.5222,85.84842,83.37832,84.42642,83.456024,805.7617,778.43976,70.69431,66.63837,1.0
1887,793.46436,800.9862,747.37354,732.83734,251.56854,237.10545,85.61179,83.61618,85.601746,83.01004,796.56323,775.9364,69.597595,66.475746,1.0
1888,831.75916,855.05884,791.8082,783.3493,626.3364,635.4951,101.67663,94.49897,101.20905,89.03341,641.85126,596.968,73.54599,67.32553,0.0
1889,858.31134,842.9469,803.92224,787.7669,280.82022,231.7897,88.60756,83.725746,78.55175,87.27406,842.1752,804.60266,75.912865,70.61142,1.0
1890,814.9612,847.1026,770.5055,766.9433,626.4122,635.6255,112.07188,90.60252,95.22741,91.03862,638.3451,577.9854,47.578064,49.389885,0.0
1891,861.50494,849.5767,804.2441,795.1244,329.8317,268.07074,93.14983,85.32246,72.789986,88.2121,849.55524,818.8341,76.71511,75.50173,1.0
1892,842.5488,859.77704,800.9361,793.10596,632.11835,637.87994,99.57943,98.661644,105.91232,87.10124,656.8807,613.6362,80.80834,74.45421,0.0
1893,832.70685,856.0131,793.68427,784.9701,628.0664,636.2039,102.73098,94.87286,101.30418,88.79221,644.9558,597.9823,73.54674,67.25497,0.0
1894,720.7377,732.77124,663.62146,672.198,549.0786,549.2938,81.77564,87.66118,86.21077,72.87883,567.5337,583.40436,52.987286,62.703114,0.0
1895,718.209,727.01715,662.4098,669.73865,565.81024,566.63446,81.506516,87.434265,86.36292,72.24775,532.1268,550.4441,51.53488,61.85821,0.0
1896,800.84973,831.3707,750.70233,750.63214,613.5921,626.7293,99.51185,89.80973,92.699684,85.51008,611.8565,572.3347,56.876,57.653057,0.0
1897,861.8746,850.4456,804.24615,795.47375,348.81192,268.98514,95.51858,83.31818,71.60403,89.96049,850.18964,822.5759,75.56639,74.34492,1.0
1898,728.8024,741.74023,660.6335,679.90796,407.8515,396.62686,82.278404,83.3994,87.13181,77.4359,674.7979,691.316,60.589104,63.097805,1.0
1899,845.7586,827.7232,800.2327,772.1444,269.9478,234.20541,86.739655,83.10003,81.33606,84.98429,827.3153,786.6495,73.81674,67.30512,1.0
1900,763.04395,785.0481,691.4938,712.41534,252.8164,239.6391,85.0826,83.14753,86.2329,82.11462,779.80005,768.41016,67.989685,65.38387,1.0
1901,860.2617,847.20215,804.17285,792.78253,311.49524,255.06131,91.74083,84.708786,75.217354,88.02546,846.88464,815.1963,75.9983,74.06656,1.0
